交易日期,股票代码,股票简称,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅,振幅(%),成交量(手),成交额(千元),复权因子,换手率(%),换手率(自由流通股),量比,市盈率(静态),市盈率(TTM),市盈率(动态),市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万),总市值(万元),流通市值(万元),股东人数,行业,地域
19980909,000001.SZ,深发展A,2.9429,2.9762,2.9244,2.9632,2.9521,0.0111,0.0038,1.7547,15346.0,24473.5702,21.088,0.1432,0.1912,0.94,28.812,31.1892,,6.5862,13.2916,13.4323,0.8328,,155184.7092,107163.4434,80277.1362,2484507.1943,1715686.7288,,,
19980910,000001.SZ,深发展A,2.9762,3.0521,2.9577,3.0039,2.9632,0.0407,0.0137,3.1857,36894.0,59830.48,21.088,0.3443,0.4596,2.11,29.2079,31.6178,,6.6767,13.4742,13.6169,0.8215,,155184.7092,107163.4434,80277.1362,2518647.8303,1739262.6864,,,
19980911,000001.SZ,深发展A,3.0169,3.0354,2.9595,2.9706,3.0039,-0.0333,-0.0111,2.5267,29433.0,47552.5108,21.088,0.2747,0.3666,1.36,28.884,31.2672,,6.6027,13.3248,13.4659,0.8307,,155184.7092,107163.4434,80277.1362,2490714.5827,1719973.2666,,,
19980914,000001.SZ,深发展A,2.9614,3.0225,2.9244,2.978,2.9706,0.0074,0.0025,3.3024,40698.0,65114.283,21.088,0.3798,0.507,1.67,28.956,31.3451,,6.6191,13.358,13.4995,0.8287,,155184.7092,107163.4434,80277.1362,2496921.971,1724259.8043,,,
19980915,000001.SZ,深发展A,2.9799,3.0539,2.9799,3.0002,2.978,0.0222,0.0075,2.4849,50622.0,82224.417,21.088,0.4724,0.6306,1.75,29.1719,31.5789,,6.6685,13.4576,13.6001,0.8225,,155184.7092,107163.4434,80277.1362,2515544.1361,1737119.4175,,,
19980916,000001.SZ,深发展A,2.9984,2.9984,2.9521,2.978,3.0002,-0.0222,-0.0074,1.5432,29624.0,47571.7915,21.088,0.2764,0.369,0.86,28.956,31.3451,,6.6191,13.358,13.4995,0.8287,,155184.7092,107163.4434,80277.1362,2496921.971,1724259.8043,,,
19980917,000001.SZ,深发展A,2.978,2.9873,2.9151,2.9244,2.978,-0.0537,-0.018,2.4244,40461.0,64539.8676,21.088,0.3776,0.504,1.08,28.4341,30.7801,,6.4998,13.1172,13.2562,0.8439,,155184.7092,107163.4434,80277.1362,2451918.4054,1693182.4057,,,
19980918,000001.SZ,深发展A,2.9059,2.9577,2.8873,2.8984,2.9244,-0.0259,-0.0089,2.4073,29145.0,45755.5857,21.088,0.272,0.3631,0.76,28.1822,30.5074,,6.4423,13.001,13.1387,0.8514,,155184.7092,107163.4434,80277.1362,2430192.5461,1678179.5236,,,
19980921,000001.SZ,深发展A,2.8707,2.8947,2.8577,2.891,2.8984,-0.0074,-0.0026,1.2766,20264.0,31514.3717,21.088,0.1891,0.2524,0.53,28.1102,30.4295,,6.4258,12.9678,13.1051,0.8536,,155184.7092,107163.4434,80277.1362,2423985.1577,1673892.9859,,,
19980922,000001.SZ,深发展A,2.891,2.9614,2.891,2.9003,2.891,0.0093,0.0032,2.4351,18338.0,28960.4932,21.088,0.1711,0.2284,0.54,28.2002,30.5269,,6.4464,13.0093,13.1471,0.8509,,155184.7092,107163.4434,80277.1362,2431744.3932,1679251.1581,,,
19980923,000001.SZ,深发展A,2.9151,2.9373,2.8781,2.9225,2.9003,0.0222,0.0077,2.0412,14699.0,23011.9786,21.088,0.1372,0.1831,0.53,28.4161,30.7607,,6.4957,13.1089,13.2478,0.8444,,155184.7092,107163.4434,80277.1362,2450366.5583,1692110.7713,,,
19980924,000001.SZ,深发展A,2.8781,2.9244,2.8651,2.867,2.9225,-0.0555,-0.019,2.0291,19527.0,30346.5872,21.088,0.1822,0.2432,0.79,27.8762,30.1762,,6.3723,12.8599,12.9961,0.8608,,155184.7092,107163.4434,80277.1362,2403811.1455,1659961.7383,,,
19980925,000001.SZ,深发展A,2.8651,2.8781,2.8466,2.8596,2.867,-0.0074,-0.0026,1.0987,22126.0,34160.6566,21.088,0.2065,0.2756,1.08,27.8042,30.0983,,6.3559,12.8267,12.9625,0.8624,,155184.7092,107163.4434,80277.1362,2397603.7571,1655675.2005,,,
19980928,000001.SZ,深发展A,2.8966,2.9336,2.854,2.8707,2.8596,0.0111,0.0039,2.7836,25106.0,38964.4925,21.088,0.2343,0.3127,1.32,27.9122,30.2152,,6.3805,12.8765,13.0128,0.8597,,155184.7092,107163.4434,80277.1362,2406914.8397,1662105.0071,,,
19980929,000001.SZ,深发展A,2.9059,2.9984,2.9021,2.9133,2.8707,0.0426,0.0148,3.3546,34671.0,55369.2367,21.088,0.3235,0.4319,1.74,28.3261,30.6632,,6.4752,13.0674,13.2058,0.8471,,155184.7092,107163.4434,80277.1362,2442607.3228,1686752.5991,,,
19980930,000001.SZ,深发展A,2.9336,2.9614,2.8984,2.9188,2.9133,0.0056,0.0019,2.1625,16198.0,25528.9552,21.088,0.1512,0.2018,0.7,28.3801,30.7217,,6.4875,13.0923,13.231,0.8455,,155184.7092,107163.4434,80277.1362,2447262.8641,1689967.5024,,,
19981005,000001.SZ,深发展A,2.9188,2.9244,2.867,2.8762,2.9188,-0.0426,-0.0146,1.9666,14479.0,22515.3742,21.088,0.1351,0.1804,0.62,27.9662,30.2736,,6.3929,12.9014,13.038,0.858,,155184.7092,107163.4434,80277.1362,2411570.381,1665319.9104,,,
19981006,000001.SZ,深发展A,2.8725,2.8873,2.8411,2.8429,2.8762,-0.0333,-0.0116,1.6063,17628.0,27165.5995,21.088,0.1645,0.2196,0.78,27.6423,29.923,,6.3188,12.752,12.887,0.8681,,155184.7092,107163.4434,80277.1362,2383637.1333,1646030.4906,,,
19981007,000001.SZ,深发展A,2.8429,2.8522,2.8207,2.83,2.8429,-0.013,-0.0045,1.108,21286.0,32603.4497,21.088,0.1986,0.2652,0.98,27.5163,29.7866,,6.29,12.6938,12.8283,0.872,,155184.7092,107163.4434,80277.1362,2372774.2037,1638529.0496,,,
19981008,000001.SZ,深发展A,2.8318,2.8503,2.8226,2.8355,2.83,0.0056,0.0019,0.9788,17782.0,27204.6281,21.088,0.1659,0.2215,0.85,27.5703,29.845,,6.3024,12.7187,12.8534,0.8703,,155184.7092,107163.4434,80277.1362,2377429.7449,1641743.9529,,,
19981009,000001.SZ,深发展A,2.8466,2.8688,2.8281,2.8281,2.8355,-0.0074,-0.0026,1.4354,16603.0,25432.8203,21.088,0.1549,0.2068,0.95,27.4983,29.7671,,6.2859,12.6855,12.8199,0.8726,,155184.7092,107163.4434,80277.1362,2371222.3566,1637457.4152,,,
19981012,000001.SZ,深发展A,2.83,2.854,2.7948,2.8152,2.8281,-0.013,-0.0046,2.0933,22283.0,33893.7295,21.088,0.2079,0.2776,1.27,27.3723,29.6308,,6.2571,12.6274,12.7611,0.8766,,155184.7092,107163.4434,80277.1362,2360359.4269,1629955.9741,,,
19981013,000001.SZ,深发展A,2.8152,2.8781,2.8133,2.8226,2.8152,0.0074,0.0026,2.3018,36807.0,56401.7947,21.088,0.3435,0.4585,1.93,27.4443,29.7087,,6.2736,12.6606,12.7947,0.876,,155184.7092,107163.4434,80277.1362,2366566.8153,1634242.5119,,,
19981014,000001.SZ,深发展A,2.8226,2.8318,2.7948,2.8022,2.8226,-0.0204,-0.0072,1.3108,20121.0,30513.7539,21.088,0.1878,0.2506,0.88,27.2463,29.4944,,6.2283,12.5693,12.7024,0.8807,,155184.7092,107163.4434,80277.1362,2349496.4973,1622454.5331,,,
19981015,000001.SZ,深发展A,2.8022,2.8355,2.7855,2.8318,2.8022,0.0296,0.0106,1.7843,26588.0,40197.1194,21.088,0.2481,0.3312,1.17,27.5343,29.8061,,6.2942,12.7021,12.8367,0.8715,,155184.7092,107163.4434,80277.1362,2374326.0508,1639600.684,,,
19981016,000001.SZ,深发展A,2.8614,2.8688,2.8189,2.8263,2.8318,-0.0056,-0.0019,1.7621,17709.0,27138.0442,21.088,0.1653,0.2206,0.72,27.4803,29.7476,,6.2818,12.6772,12.8115,0.8732,,155184.7092,107163.4434,80277.1362,2369670.5095,1636385.7807,,,
19981019,000001.SZ,深发展A,2.8318,2.8688,2.8133,2.8207,2.8263,-0.0056,-0.002,1.9637,20184.0,30897.4403,21.088,0.1883,0.2514,0.82,27.4263,29.6892,,6.2695,12.6523,12.7863,0.8755,,155184.7092,107163.4434,80277.1362,2365014.9682,1633170.8774,,,
19981020,000001.SZ,深发展A,2.817,2.8485,2.7911,2.8022,2.8207,-0.0185,-0.0066,2.035,21312.0,32276.1905,21.088,0.1989,0.2655,0.88,27.2463,29.4944,,6.2283,12.5693,12.7024,0.8807,,155184.7092,107163.4434,80277.1362,2349496.4973,1622454.5331,,,
19981021,000001.SZ,深发展A,2.7967,2.8022,2.7208,2.7226,2.8022,-0.0796,-0.0284,2.9049,42947.0,63758.9122,21.088,0.4008,0.535,2.03,26.4725,28.6567,,6.0514,12.2123,12.3417,0.9064,,155184.7092,107163.4434,80277.1362,2282767.0723,1576374.2524,,,
19981022,000001.SZ,深发展A,2.6856,2.7023,2.6486,2.6986,2.7226,-0.0241,-0.0088,1.9724,41712.0,60317.1653,21.088,0.3892,0.5196,1.62,26.2386,28.4034,,5.998,12.1044,12.2326,0.9145,,155184.7092,107163.4434,80277.1362,2262593.0601,1562443.0048,,,
19981023,000001.SZ,深发展A,2.8318,2.9021,2.7596,2.7596,2.6986,0.0611,0.0226,5.2805,49146.0,74917.8157,21.088,0.4586,0.6122,1.71,26.8324,29.0463,,6.1337,12.3784,12.5094,0.8943,,155184.7092,107163.4434,80277.1362,2313804.0142,1597806.9411,,,
19981026,000001.SZ,深发展A,2.7393,2.7393,2.6615,2.6912,2.7596,-0.0685,-0.0248,2.8192,31272.0,45360.2971,21.088,0.2918,0.3896,0.89,26.1666,28.3255,,5.9815,12.0712,12.199,0.9176,,155184.7092,107163.4434,80277.1362,2256385.6718,1558156.467,,,
19981027,000001.SZ,深发展A,2.6837,2.693,2.6486,2.6597,2.6912,-0.0315,-0.0117,1.6498,24886.0,35785.689,21.088,0.2322,0.31,0.67,25.8606,27.9943,,5.9116,11.9301,12.0564,0.9279,,155184.7092,107163.4434,80277.1362,2230004.2712,1539938.6817,,,
19981028,000001.SZ,深发展A,2.656,2.7023,2.6467,2.6597,2.6597,0.0,0.0,2.0905,20899.0,30053.4319,21.088,0.195,0.2603,0.55,25.8606,27.9943,,5.9116,11.9301,12.0564,0.9279,,155184.7092,107163.4434,80277.1362,2230004.2712,1539938.6817,,,
19981029,000001.SZ,深发展A,2.6837,2.7393,2.643,2.6782,2.6597,0.0185,0.007,3.6207,37706.0,54807.8856,21.088,0.3519,0.4697,1.12,26.0406,28.1891,,5.9527,12.0131,12.1403,0.9214,,155184.7092,107163.4434,80277.1362,2245522.7421,1550655.026,,,
19981030,000001.SZ,深发展A,2.6837,2.8133,2.6837,2.7559,2.6782,0.0777,0.029,4.8391,56406.0,84545.494,21.088,0.5264,0.7026,1.72,26.7964,29.0074,,6.1255,12.3618,12.4927,0.8955,,155184.7092,107163.4434,80277.1362,2310700.32,1595663.6722,,,
19981102,000001.SZ,深发展A,2.7744,2.8041,2.7208,2.7374,2.7559,-0.0185,-0.0067,3.0226,23113.0,34309.1494,21.088,0.2157,0.2879,0.68,26.6165,28.8125,,6.0844,12.2787,12.4088,0.9015,,155184.7092,107163.4434,80277.1362,2295181.8491,1584947.3279,,,
19981103,000001.SZ,深发展A,2.7374,2.7615,2.6986,2.706,2.7374,-0.0315,-0.0115,2.2978,20222.0,29623.8499,21.088,0.1887,0.2519,0.62,26.3105,28.4814,,6.0144,12.1376,12.2661,0.912,,155184.7092,107163.4434,80277.1362,2268800.4485,1566729.5425,,,
19981104,000001.SZ,深发展A,2.706,2.7504,2.6837,2.7208,2.706,0.0148,0.0055,2.4649,22726.0,33288.9786,21.088,0.2121,0.2831,0.72,26.4545,28.6372,,6.0473,12.204,12.3333,0.907,,155184.7092,107163.4434,80277.1362,2281215.2252,1575302.618,,,
19981105,000001.SZ,深发展A,2.7208,2.7578,2.6967,2.7522,2.7208,0.0315,0.0115,2.2457,26337.0,38753.9375,21.088,0.2458,0.3281,0.82,26.7604,28.9684,,6.1173,12.3452,12.4759,0.8967,,155184.7092,107163.4434,80277.1362,2307596.6258,1593520.4034,,,
19981106,000001.SZ,深发展A,2.7763,2.8133,2.7485,2.7726,2.7522,0.0204,0.0074,2.3545,48273.0,72503.3314,21.088,0.4505,0.6013,1.62,26.9584,29.1827,,6.1625,12.4365,12.5682,0.8901,,155184.7092,107163.4434,80277.1362,2324666.9438,1605308.3821,,,
19981109,000001.SZ,深发展A,2.7818,2.8318,2.7763,2.8133,2.7726,0.0407,0.0147,2.0017,39261.0,59464.5658,21.088,0.3664,0.4891,1.4,27.3543,29.6113,,6.253,12.6191,12.7528,0.8778,,155184.7092,107163.4434,80277.1362,2358807.5798,1628884.3397,,,
19981110,000001.SZ,深发展A,2.8226,2.9021,2.7948,2.8559,2.8133,0.0426,0.0151,3.814,53317.0,82374.794,21.088,0.4975,0.6642,1.7,27.7682,30.0593,,6.3476,12.8101,12.9457,0.8641,,155184.7092,107163.4434,80277.1362,2394500.063,1653531.9317,,,
19981111,000001.SZ,深发展A,2.8688,2.8688,2.8133,2.8281,2.8559,-0.0278,-0.0097,1.9433,23682.0,36241.9636,21.088,0.221,0.295,0.62,27.4983,29.7671,,6.2859,12.6855,12.8199,0.8715,,155184.7092,107163.4434,80277.1362,2371222.3566,1637457.4152,,,
19981112,000001.SZ,深发展A,2.8466,2.9336,2.8152,2.8651,2.8281,0.037,0.0131,4.1866,55618.0,86559.8228,21.088,0.519,0.6928,1.46,27.8582,30.1567,,6.3682,12.8516,12.9877,0.8613,,155184.7092,107163.4434,80277.1362,2402259.2984,1658890.1038,,,
19981113,000001.SZ,深发展A,2.8688,2.8873,2.8411,2.867,2.8651,0.0019,0.0007,1.6125,30307.0,46809.166,21.088,0.2828,0.3775,0.69,27.8762,30.1762,,6.3723,12.8599,12.9961,0.8608,,155184.7092,107163.4434,80277.1362,2403811.1455,1659961.7383,,,
19981116,000001.SZ,深发展A,2.8855,3.1465,2.8836,3.1465,2.867,0.2795,0.0975,9.1699,249880.0,413255.9366,21.088,2.3318,3.1127,6.18,30.5937,33.1179,,6.9935,14.1135,14.263,0.7843,,155184.7092,107163.4434,80277.1362,2638140.0564,1821778.5378,,,
19981117,000001.SZ,深发展A,3.1798,3.289,3.1372,3.165,3.1465,0.0185,0.0059,4.8244,265437.0,461493.6628,21.088,2.4769,3.3065,3.22,30.7736,33.3127,,7.0346,14.1965,14.3469,0.7797,,155184.7092,107163.4434,80277.1362,2653658.5273,1832494.8821,,,
19981118,000001.SZ,深发展A,3.165,3.2168,3.0928,3.1502,3.165,-0.0148,-0.0047,3.9179,91338.0,155924.973,21.088,0.8523,1.1378,0.73,30.6296,33.1568,,7.0017,14.1301,14.2797,0.7834,,155184.7092,107163.4434,80277.1362,2641243.7506,1823921.8067,,,
19981119,000001.SZ,深发展A,3.128,3.1502,3.0965,3.102,3.1502,-0.0481,-0.0153,1.7047,53900.0,90885.923,21.088,0.503,0.6714,0.39,30.1617,32.6503,,6.8948,13.9142,14.0616,0.796,,155184.7092,107163.4434,80277.1362,2600895.7262,1796059.3114,,,
19981120,000001.SZ,深发展A,3.0909,3.1465,3.0872,3.1039,3.102,0.0019,0.0006,1.9117,38372.0,64572.431,21.088,0.3581,0.478,0.28,30.1797,32.6698,,6.8989,13.9225,14.07,0.7951,,155184.7092,107163.4434,80277.1362,2602447.5733,1797130.9458,,,
19981123,000001.SZ,深发展A,3.1094,3.1206,3.0391,3.065,3.1039,-0.0389,-0.0125,2.6257,45866.0,76060.4399,21.088,0.428,0.5713,0.33,29.8018,32.2607,,6.8125,13.7482,13.8938,0.8052,,155184.7092,107163.4434,80277.1362,2569858.7844,1774626.6227,,,
19981124,000001.SZ,深发展A,3.065,3.1076,3.0539,3.065,3.065,0.0,0.0,1.752,19698.0,32701.4184,21.088,0.1838,0.2454,0.2,29.8018,32.2607,,6.8125,13.7482,13.8938,0.8052,,155184.7092,107163.4434,80277.1362,2569858.7844,1774626.6227,,,
19981125,000001.SZ,深发展A,3.0743,3.1057,2.9725,2.978,3.065,-0.087,-0.0284,4.3458,34697.0,56612.459,21.088,0.3238,0.4322,0.7,28.956,31.3451,,6.6191,13.358,13.4995,0.8287,,155184.7092,107163.4434,80277.1362,2496921.971,1724259.8043,,,
19981126,000001.SZ,深发展A,2.9614,3.0021,2.9392,2.9447,2.978,-0.0333,-0.0112,2.1122,31330.0,50112.0027,21.088,0.2924,0.3903,0.81,28.6321,30.9944,,6.5451,13.2086,13.3484,0.838,,155184.7092,107163.4434,80277.1362,2468988.7234,1704970.3845,,,
19981127,000001.SZ,深发展A,2.9447,2.9743,2.8966,2.9059,2.9447,-0.0389,-0.0132,2.6386,22663.0,35932.0604,21.088,0.2115,0.2823,0.67,28.2541,30.5853,,6.4587,13.0342,13.1723,0.8493,,155184.7092,107163.4434,80277.1362,2436399.9344,1682466.0614,,,
19981130,000001.SZ,深发展A,2.8984,2.9429,2.8707,2.9336,2.9059,0.0278,0.0095,2.4846,17331.0,27210.3912,21.088,0.1617,0.2159,0.56,28.5241,30.8775,,6.5204,13.1588,13.2981,0.8402,,155184.7092,107163.4434,80277.1362,2459677.6408,1698540.5779,,,
19981201,000001.SZ,深发展A,2.9614,2.9614,2.8873,2.8947,2.9336,-0.0389,-0.0133,2.5259,11460.0,18047.9904,21.088,0.1069,0.1428,0.46,28.1462,30.4684,,6.434,12.9844,13.1219,0.8525,,155184.7092,107163.4434,80277.1362,2427088.8519,1676036.2548,,,
19981202,000001.SZ,深发展A,2.9059,2.9244,2.8799,2.9244,2.8947,0.0296,0.0103,1.5373,16714.0,26221.07,21.088,0.156,0.2082,0.71,28.4341,30.7801,,6.4998,13.1172,13.2562,0.8439,,155184.7092,107163.4434,80277.1362,2451918.4054,1693182.4057,,,
19981203,000001.SZ,深发展A,2.9281,2.991,2.9059,2.9447,2.9244,0.0204,0.0069,2.91,19950.0,31790.4714,21.088,0.1862,0.2485,1.0,28.6321,30.9944,,6.5451,13.2086,13.3484,0.838,,155184.7092,107163.4434,80277.1362,2468988.7234,1704970.3845,,,
